     Depth,PVelocity,SVelocity
51.24,7209.3,3846.15
51.29,6458.33,3846.15
51.34,6458.33,3846.15
51.39,6458.33,3846.15
51.44,5740.74,3846.15
51.49,5813.95,3906.25
51.54,6944.44,3906.25
51.59,6410.26,3906.25
51.64,6578.95,3846.15
51.69,6944.44,3846.15
51.74,6410.26,3846.15
51.79,7142.86,3846.15
51.84,6756.76,3846.15
51.89,6944.44,3846.15
51.94,6410.26,3846.15
51.99,6944.44,3846.15
52.04,6944.44,3846.15
52.09,6756.76,3846.15
52.14,6756.76,3846.15
52.19,6756.76,3906.25
52.24,6262.63,3906.25
52.29,6666.67,3906.25
52.34,6578.95,3906.25
52.39,7352.94,3906.25
52.44,7142.86,3906.25
52.49,7142.86,3906.25
52.54,7352.94,3906.25
52.59,6756.76,3906.25
52.64,6944.44,3906.25
52.69,6756.76,3906.25
52.74,6944.44,3906.25
52.79,6578.95,3906.25
52.84,6578.95,3906.25
52.89,6756.76,3906.25
52.94,6944.44,3906.25
52.99,6410.26,3906.25
53.04,6756.76,3906.25
53.09,6250,3906.25
53.14,6756.76,3906.25
53.19,6944.44,3906.25
53.24,6944.44,3906.25
53.29,7575.76,3906.25
53.34,6944.44,3906.25
53.39,6944.44,3906.25
53.44,6410.26,3906.25
53.49,6756.76,3906.25
53.54,6756.76,3906.25
53.59,6756.76,3906.25
53.64,6410.26,3906.25
53.69,6410.26,3906.25
53.74,6756.76,3906.25
53.79,6578.95,3846.15
53.84,6756.76,3846.15
53.89,6756.76,3846.15
53.94,6944.44,3787.88
53.99,6944.44,3846.15
54.04,6944.44,3846.15
54.09,6756.76,3787.88
54.14,6578.95,3846.15
54.19,6756.76,3787.88
54.24,6410.26,3787.88
54.29,6944.44,3787.88
54.34,6944.44,3787.88
54.39,6756.76,3787.88
54.44,6944.44,3846.15
54.49,6756.76,3846.15
54.54,6578.95,3846.15
54.59,6944.44,3846.15
54.64,6410.26,3906.25
54.69,6944.44,3906.25
54.74,7142.86,3906.25
54.79,6944.44,3906.25
54.84,6756.76,3968.25
54.89,7352.94,3906.25
54.94,6756.76,3906.25
54.99,6944.44,3906.25
55.04,7142.86,3906.25
55.09,6944.44,3906.25
55.14,6756.76,3906.25
55.19,6578.95,3846.15
55.24,6097.56,3846.15
55.29,6250,3846.15
55.34,6944.44,3846.15
55.39,6578.95,3846.15
