Depth,PVelocity,SVelocity
45.34,7142.86,3731.34
45.39,7142.86,3731.34
45.44,7142.86,3731.34
45.49,7142.86,3676.47
45.54,7352.94,3676.47
45.59,7352.94,3676.47
45.64,7352.94,3676.47
45.69,7352.94,3676.47
45.74,7352.94,3676.47
45.79,7142.86,3623.19
45.84,7142.86,3623.19
45.89,7142.86,3623.19
45.94,6944.44,3623.19
45.99,6944.44,3623.19
46.04,6944.44,3623.19
46.09,7142.86,3571.43
46.14,7142.86,3571.43
46.19,7142.86,3571.43
46.24,7142.86,3571.43
46.29,7142.86,3571.43
46.34,7142.86,3571.43
46.39,7142.86,3571.43
46.44,7142.86,3571.43
46.49,7352.94,3571.43
46.54,7352.94,3571.43
46.59,7352.94,3571.43
46.64,7352.94,3623.19
46.69,7352.94,3623.19
46.74,7352.94,3623.19
46.79,7352.94,3623.19
46.84,7352.94,3623.19
46.89,7352.94,3676.47
46.94,7352.94,3676.47
46.99,7352.94,3676.47
47.04,7352.94,3623.19
47.09,7352.94,3623.19
47.14,7352.94,3623.19
47.19,7352.94,3623.19
47.24,7142.86,3623.19
47.29,7142.86,3623.19
47.34,7142.86,3623.19
47.39,7142.86,3623.19
47.44,7142.86,3571.43
47.49,7142.86,3571.43
47.54,6944.44,3571.43
47.59,6944.44,3571.43
47.64,6944.44,3571.43
47.69,6944.44,3571.43
47.74,6944.44,3571.43
47.79,6944.44,3571.43
47.84,6944.44,3571.43
47.89,6944.44,3571.43
47.94,6944.44,3571.43
47.99,6944.44,3571.43
48.04,6944.44,3571.43
48.09,6756.76,3571.43
48.14,6944.44,3521.13
48.19,6944.44,3521.13
48.24,6944.44,3521.13
48.29,6944.44,3521.13
48.34,6944.44,3521.13
48.39,6944.44,3521.13
48.44,6944.44,3521.13
48.49,6944.44,3571.43
48.54,6944.44,3571.43
48.59,6944.44,3571.43
48.64,6944.44,3571.43
48.69,7142.86,3571.43
48.74,7142.86,3571.43
48.79,7142.86,3623.19
48.84,7352.94,3623.19
48.89,7352.94,3623.19
48.94,7352.94,3676.47
