Depth,Temperature,FCond,  Depth ft
40.336,25.3932,811.511,132.337
40.386,25.4132,811.08,132.501
40.436,25.4132,811.235,132.665
40.486,25.4106,810.959,132.829
40.536,25.4314,809.994,132.993
40.586,25.4132,810.369,133.157
40.636,25.4132,810.683,133.321
40.686,25.416,810.408,133.485
40.736,25.4314,811.156,133.649
40.786,25.4132,810.369,133.813
40.836,25.4314,810.683,133.977
40.886,25.4314,810.369,134.141
40.936,25.4314,810.369,134.305
40.986,25.4279,810.369,134.469
41.036,25.4496,810.219,134.633
41.086,25.4314,810.606,134.797
41.136,25.4496,811.196,134.961
41.186,25.4452,810.606,135.125
41.236,25.4496,810.182,135.29
41.286,25.4496,810.882,135.454
41.336,25.4496,810.606,135.618
41.386,25.4496,810.882,135.782
41.436,25.4678,810.606,135.946
41.486,25.4496,810.567,136.11
41.536,25.4496,810.882,136.274
41.586,25.4496,811.158,136.438
41.636,25.4799,811.434,136.602
41.686,25.4496,812.478,136.766
41.736,25.4496,811.158,136.93
41.786,25.4496,811.158,137.094
41.836,25.4626,811.158,137.258
41.886,25.4496,810.408,137.422
41.936,25.4626,811.158,137.586
41.986,25.4678,810.408,137.75
42.036,25.4496,810.843,137.914
42.086,25.4678,811.158,138.078
42.136,25.4678,810.843,138.242
42.186,25.4678,811.119,138.406
42.236,25.4496,811.396,138.57
42.286,25.4735,811.71,138.734
42.336,25.4626,812.491,138.898
42.386,25.4496,811.196,139.063
42.436,25.4678,812.541,139.227
42.486,25.4678,812.226,139.391
42.536,25.4626,812.226,139.555
42.586,25.4799,811.986,139.719
42.636,25.4678,813.8,139.883
42.686,25.4626,812.226,140.047
42.736,25.4496,811.723,140.211
42.786,25.4678,812.264,140.375
42.836,25.4678,811.949,140.539
42.886,25.4678,812.226,140.703
42.936,25.4678,812.226,140.867
42.986,25.4678,812.78,141.031
43.036,25.486,812.503,141.195
43.086,25.4678,812.743,141.359
43.136,25.4678,813.613,141.523
43.186,25.4678,813.335,141.687
43.236,25.4626,814.169,141.851
43.286,25.4799,813.835,142.015
43.336,25.486,813.8,142.179
43.386,25.4799,814.689,142.343
43.436,25.5118,814.33,142.507
43.486,25.5042,812.997,142.671
43.536,25.5118,812.983,142.835
43.586,25.5118,813.875,143
43.636,25.5042,814.755,143.164
43.686,25.5042,814.374,143.328
43.736,25.5042,814.653,143.492
43.786,25.5042,815.211,143.656
43.836,25.5146,815.211,143.82
43.886,25.5042,814.525,143.984
43.936,25.5042,814.653,144.148
43.986,25.5042,814.653,144.312
44.036,25.5042,814.931,144.476
44.086,25.5118,814.931,144.64
44.136,25.5042,815.342,144.804
44.186,25.4972,815.211,144.968
44.236,25.5042,814.826,145.132
44.286,25.5146,815.211,145.296
44.336,25.5042,815.057,145.46
44.386,25.5042,815.49,145.624
44.436,25.5146,815.49,145.788
44.486,25.5406,814.791,145.952
44.536,25.5224,814.58,146.116
44.586,25.5406,814.895,146.28
44.636,25.5224,814.58,146.444
44.686,25.5406,815.174,146.608
44.736,25.5224,815.138,146.772
44.786,25.5501,815.174,146.937
44.836,25.5406,815.855,147.101
44.886,25.5406,815.418,147.265
44.936,25.5406,815.697,147.429
44.986,25.5406,816.538,147.593
45.036,25.5693,816.818,147.757
45.086,25.5406,817.294,147.921
45.136,25.5588,817.66,148.085
45.186,25.5492,817.344,148.249
45.236,25.5492,817.122,148.413
45.286,25.5588,817.122,148.577
45.336,25.5406,817.625,148.741
45.386,25.5666,818.505,148.905
45.436,25.5406,820.042,149.069
45.486,25.5492,819.351,149.233
45.536,25.5406,818.73,149.397
45.586,25.5492,819.916,149.561
45.636,25.5319,818.73,149.725
45.686,25.5588,819.031,149.889
45.736,25.5588,819.316,150.053
45.786,25.5666,819.599,150.217
45.836,25.5666,821.932,150.381
45.886,25.5666,820.042,150.545
45.936,25.5666,819.772,150.709
45.986,25.5839,819.772,150.874
46.036,25.577,822.171,151.038
46.086,25.577,820.98,151.202
46.136,25.5839,820.98,151.366
46.186,25.577,820.819,151.53
46.236,25.5839,821.548,151.694
46.286,25.5839,820.549,151.858
46.336,25.577,820.549,152.022
46.386,25.5952,821.264,152.186
46.436,25.6012,820.946,152.35
46.486,25.5952,822.953,152.514
46.536,25.577,820.946,152.678
46.586,25.5952,821.548,152.842
46.636,25.5839,820.946,153.006
46.686,25.6012,821.089,153.17
46.736,25.577,821.057,153.334
46.786,25.5952,822.685,153.498
46.836,25.5839,822.652,153.662
46.886,25.5952,822.713,153.826
46.936,25.6012,823.793,153.99
46.986,25.5952,826.225,154.154
47.036,25.5839,825.224,154.318
47.086,25.5952,824.889,154.482
47.136,25.5952,826.372,154.646
47.186,25.6133,826.66,154.811
47.236,25.6012,827.493,154.975
47.286,25.6133,828.421,155.139
47.336,25.6012,829.226,155.303
47.386,25.6133,829.523,155.467
47.436,25.6133,831.841,155.631
47.486,25.6359,831.841,155.795
47.536,25.6185,832.234,155.959
47.586,25.6012,830.322,156.123
47.636,25.6133,829.523,156.287
47.686,25.6133,830.096,156.451
47.736,25.6185,830.096,156.615
47.786,25.6133,828.942,156.779
47.836,25.6133,829.806,156.943
47.886,25.6359,830.096,157.107
47.936,25.6133,832.234,157.271
47.986,25.5952,831.549,157.435
48.036,25.6133,831.58,157.599
48.086,25.6133,831.549,157.763
48.136,25.6185,832.132,157.927
48.186,25.6133,830.876,158.091
48.236,25.6133,831.841,158.255
48.286,25.6185,832.132,158.419
48.336,25.6133,831.43,158.583
48.386,25.6315,832.716,158.748
48.436,25.6359,835.03,158.912
48.486,25.6315,834.185,159.076
48.536,25.6359,835.912,159.24
48.586,25.6315,838.394,159.404
48.636,25.6497,837.978,159.568
48.686,25.6315,838.542,159.732
48.736,25.6359,839.46,159.896
48.786,25.6315,838.676,160.06
48.836,25.6359,839.46,160.224
48.886,25.6359,840.373,160.388
48.936,25.6532,840.94,160.552
48.986,25.6315,843.477,160.716
49.036,25.6359,841.245,160.88
49.086,25.6359,840.09,161.044
49.136,25.6497,840.373,161.208
49.186,25.6359,841.815,161.372
49.236,25.6315,842.646,161.536
49.286,25.6497,844.838,161.7
49.336,25.6497,846.319,161.864
49.386,25.6532,847.831,162.028
49.436,25.6497,851.55,162.192
49.486,25.6359,851.788,162.356
49.536,25.6497,853.322,162.52
49.586,25.6359,855.473,162.685
49.636,25.6497,856.254,162.849
49.686,25.6532,857.018,163.013
49.736,25.6497,855.058,163.177
49.786,25.6532,856.09,163.341
49.836,25.6497,859.186,163.505
49.886,25.6359,858.879,163.669
49.936,25.6497,859.206,163.833
49.986,25.6497,860.749,163.997
50.036,25.6532,862.626,164.161
50.086,25.6497,863.654,164.325
50.136,25.6497,865.774,164.489
50.186,25.6532,865.774,164.653
50.236,25.6497,863.954,164.817
50.286,25.6532,864.197,164.981
50.336,25.6532,865.755,165.145
50.386,25.6497,864.854,165.309
50.436,25.6532,867.673,165.473
50.486,25.6497,866.659,165.637
50.536,25.6532,867.039,165.801
50.586,25.6705,866.96,165.965
50.636,25.6497,870.276,166.129
50.686,25.6679,869.263,166.293
50.736,25.6532,868.291,166.458
50.786,25.6679,866.96,166.622
50.836,25.6679,867.339,166.786
50.886,25.6679,869.246,166.95
50.936,25.6532,870.522,167.114
50.986,25.6679,869.684,167.278
51.036,25.6532,871.802,167.442
51.086,25.6679,873.956,167.606
51.136,25.6705,875.018,167.77
51.186,25.6679,874.862,167.934
51.236,25.6532,873.729,168.098
51.286,25.6705,875.492,168.262
51.336,25.6497,876.402,168.426
51.386,25.6705,883.505,168.59
51.436,25.6679,885.439,168.754
51.486,25.6679,888.79,168.918
51.536,25.6497,889.79,169.082
51.586,25.6679,887.138,169.246
51.636,25.6705,884.481,169.41
51.686,25.6679,884.181,169.574
51.736,25.6532,881.195,169.738
51.786,25.6679,885.135,169.902
51.836,25.6705,889.456,170.066
51.886,25.6679,894.342,170.23
51.936,25.6705,894.151,170.395
51.986,25.6861,889.233,170.559
52.036,25.6705,892.46,170.723
52.086,25.6861,899.511,170.887
52.136,25.6532,897.188,171.051
52.186,25.6861,895.314,171.215
52.236,25.6679,898.548,171.379
52.286,25.6705,896.178,171.543
52.336,25.6679,893.059,171.707
52.386,25.6705,892.804,171.871
52.436,25.6679,895.951,172.035
52.486,25.6879,901.629,172.199
52.536,25.6705,911.027,172.363
52.586,25.6532,911.029,172.527
52.636,25.6861,909.699,172.691
52.686,25.6532,908.882,172.855
52.736,25.6861,913.033,173.019
52.786,25.6679,916.258,173.183
52.836,25.6879,915.55,173.347
52.886,25.6679,917.068,173.511
52.936,25.6861,913.435,173.675
52.986,25.6861,909.579,173.839
53.036,25.7043,918.032,174.003
53.086,25.6861,945.125,174.167
53.136,25.7043,947.757,174.332
53.186,25.7052,963.961,174.496
53.236,25.7052,972.248,174.66
53.286,25.7043,982.614,174.824
53.336,25.7052,981.527,174.988
53.386,25.7043,983.002,175.152
53.436,25.7399,983.156,175.316
53.486,25.7052,986.568,175.48
53.536,25.7225,983.39,175.644
53.586,25.7225,985.639,175.808
53.636,25.7225,994.028,175.972
53.686,25.7225,1016.51,176.136
53.736,25.7225,1025.75,176.3
53.786,25.7225,1033.68,176.464
53.836,25.7572,1033.36,176.628
53.886,25.7407,1026.95,176.792
53.936,25.7399,1031.61,176.956
53.986,25.7407,1029.88,177.12
54.036,25.7399,1030.27,177.284
54.086,25.7589,1028.18,177.448
54.136,25.7399,1037.09,177.612
54.186,25.7771,1056.57,177.776
54.236,25.7745,1081.21,177.94
54.286,25.7589,1119.04,178.104
54.336,25.7771,1132.33,178.269
54.386,25.7572,1143.38,178.433
54.436,25.7953,1166.19,178.597
54.486,25.7771,1205.26,178.761
54.536,25.7919,1234.01,178.925
54.586,25.7953,1278.72,179.089
54.636,25.7919,1318.09,179.253
54.686,25.7953,1354,179.417
54.736,25.7919,1404.15,179.581
54.786,25.7832,1445.4,179.745
54.836,25.7984,1455.94,179.909
54.886,25.7745,1476.67,180.073
54.936,25.7745,1490.6,180.237
54.986,25.7745,1489.8,180.401
55.036,25.7745,1501.14,180.565
55.086,25.7847,1505.5,180.729
55.136,25.7899,1506.72,180.893
55.186,21.4988,1516.2,181.057
